,date,sku,price,volume_on_promo w-1,sales w-1,scope,sales w-2,sales w-3,rolling1,rolling2,rolling3,rolling4,rolling5,diff1,diff2,diff3,scaled_price,scaled_sales1,scaled_promo,scaled_rolling1,scaled_rolling2,scaled_rolling3,scaled_rolling4,scaled_rolling5,scaled_diff1,scaled_diff2,scaled_diff3,percentage_diff1,scaled_price_diff1,A,B,E,G,BRAND1,BRAND3,BRAND5,quarter,month,year,dayofyear,dayofmonth,weekofyear,scaled_quarter,scaled_month,scaled_year,scaled_dayofyear,scaled_dayofmonth,scaled_weekofyear,scaled_target,target,F,BRAND2,BRAND4
814,2017-04-01,2704,2.75,0.0,22468.0,0,22573.0,22263.0,22468.0,22520.5,22434.666666666668,22437.0,22394.8,105.0,-205.0,-24.0,1.0000000000000004,0.6726718403547672,0.0,0.6726718403547672,0.6763095898004439,0.6703621581670364,0.6705238359201775,0.66759977827051,0.007275498891352594,-0.014204545454545414,-0.001662971175166339,0.004673313156489229,-0.0,False,False,False,True,True,False,False,2,4,2017,91,1,13,0.3333333333333333,0.2727272727272727,0.33333333333325754,0.2382271468144044,0.0,0.23529411764705882,0.6321369179600888,21883.0,False,False,False
815,2017-04-08,2704,2.75,0.6059498240643422,21883.0,0,22468.0,22573.0,21883.0,22175.5,22308.0,22296.75,22326.2,585.0,690.0,380.0,1.0000000000000004,0.6321369179600888,0.006059498240643422,0.6321369179600888,0.6524043791574283,0.6615853658536587,0.6608058481152995,0.6628464523281596,0.040534922394678485,0.04781042128603108,0.02633037694013307,0.02673308047342686,-0.0,False,False,False,True,True,False,False,2,4,2017,98,8,14,0.3333333333333333,0.2727272727272727,0.33333333333325754,0.257617728531856,0.23333333333333334,0.25490196078431376,0.6412832594235033,22015.0,False,False,False
816,2017-04-15,2704,2.75,0.0,22015.0,0,21883.0,22468.0,22015.0,21949.0,22122.0,22234.75,22240.4,-132.0,453.0,558.0,1.0000000000000004,0.6412832594235033,0.0,0.6412832594235033,0.6367100886917962,0.6486973392461198,0.6565098392461198,0.6569013303769402,-0.009146341463414531,0.031388580931263954,0.03866407982261655,-0.00599591187826482,-0.0,False,False,False,True,True,False,False,2,4,2017,105,15,15,0.3333333333333333,0.2727272727272727,0.33333333333325754,0.2770083102493075,0.4666666666666667,0.27450980392156865,0.784229490022173,24078.0,False,False,False
817,2017-04-22,2704,2.75,0.7363568402691254,24078.0,0,22015.0,21883.0,24078.0,23046.5,22658.666666666668,22611.0,22603.4,-2063.0,-2195.0,-1610.0,1.0000000000000004,0.784229490022173,0.0073635684026912545,0.784229490022173,0.7127563747228383,0.6858832224685883,0.6825803769401331,0.6820537694013304,-0.14294623059866973,-0.15209257206208426,-0.11155764966740578,-0.08567987374366642,-0.0,False,False,False,True,True,False,False,2,4,2017,112,22,16,0.3333333333333333,0.2727272727272727,0.33333333333325754,0.296398891966759,0.7,0.29411764705882354,0.6117655210643015,21589.0,False,False,False
818,2017-04-29,2704,2.75,0.6883134929825374,21589.0,0,24078.0,22015.0,21589.0,22833.5,22560.666666666668,22391.25,22406.6,2489.0,426.0,294.0,1.0000000000000004,0.6117655210643015,0.006883134929825375,0.6117655210643015,0.6979975055432375,0.6790927568366593,0.6673537971175166,0.6684174057649668,0.17246396895787153,0.029517738359201795,0.020371396895787264,0.11529019408031868,-0.0,False,False,False,True,True,False,False,2,4,2017,119,29,17,0.3333333333333333,0.2727272727272727,0.33333333333325754,0.31578947368421056,0.9333333333333333,0.3137254901960784,0.7852688470066519,24093.0,False,False,False
819,2017-05-06,2704,2.75,0.1942472917444901,24093.0,0,21589.0,24078.0,24093.0,22841.0,23253.333333333332,22943.75,22731.6,-2504.0,-15.0,-2078.0,1.0000000000000004,0.7852688470066519,0.001942472917444901,0.7852688470066519,0.6985171840354769,0.7270879526977088,0.7056367793791574,0.6909368070953438,-0.1735033259423504,-0.0010393569844788786,-0.1439855875831486,-0.10393060224961607,-0.0,False,False,False,True,True,False,False,2,5,2017,126,6,18,0.3333333333333333,0.36363636363636365,0.33333333333325754,0.33518005540166207,0.16666666666666669,0.3333333333333333,0.7118209534368071,23033.0,False,False,False
820,2017-05-13,2704,2.74,0.0,23033.0,0,24093.0,21589.0,23033.0,23563.0,22905.0,23198.25,22961.6,1060.0,-1444.0,1045.0,0.985507246376812,0.7118209534368071,0.0,0.7118209534368071,0.7485449002217297,0.7029517738359202,0.7232712028824834,0.7068736141906874,0.07344789356984482,-0.10005543237250558,0.07240853658536595,0.04602092649676551,0.01449275362318847,False,False,False,True,True,False,False,2,5,2017,133,13,19,0.3333333333333333,0.36363636363636365,0.33333333333325754,0.3545706371191136,0.4,0.35294117647058826,0.7370426829268292,23397.0,False,False,False
821,2017-05-20,2704,2.75,0.10556909005428046,23397.0,0,23033.0,24093.0,23397.0,23215.0,23507.666666666668,23028.0,23238.0,-364.0,696.0,-1808.0,1.0000000000000004,0.7370426829268292,0.0010556909005428046,0.7370426829268292,0.7244318181818183,0.744710827790096,0.7114745011086474,0.7260254988913526,-0.025221729490022105,0.04822616407982272,-0.1252771618625277,-0.015557550113262384,-0.01449275362318847,False,False,False,True,True,False,False,2,5,2017,140,20,20,0.3333333333333333,0.36363636363636365,0.33333333333325754,0.37396121883656513,0.6333333333333333,0.37254901960784315,0.7589384700665188,23713.0,False,False,False
822,2017-05-27,2704,2.75,0.24121789735588076,23713.0,0,23397.0,23033.0,23713.0,23555.0,23381.0,23559.0,23165.0,-316.0,-680.0,380.0,1.0000000000000004,0.7589384700665188,0.0024121789735588074,0.7589384700665188,0.7479905764966741,0.7359340354767183,0.7482677383592017,0.7209672949002218,-0.02189578713968965,-0.04711751662971175,0.02633037694013307,-0.013326023700080125,-0.0,False,False,False,True,True,False,False,2,5,2017,147,27,21,0.3333333333333333,0.36363636363636365,0.33333333333325754,0.39335180055401664,0.8666666666666667,0.39215686274509803,0.7988497782705101,24289.0,False,False,False
823,2017-06-03,2704,2.75,1.2483017003581869,24289.0,0,23713.0,23397.0,24289.0,24001.0,23799.666666666668,23608.0,23705.0,-576.0,-892.0,-1256.0,1.0000000000000004,0.7988497782705101,0.01248301700358187,0.7988497782705101,0.7788941241685146,0.7649436437546192,0.7516629711751662,0.7583841463414636,-0.03991130820399125,-0.061807095343680896,-0.087028824833703,-0.023714438634772943,-0.0,False,False,False,True,True,False,False,2,6,2017,154,3,22,0.3333333333333333,0.4545454545454545,0.33333333333325754,0.41274238227146814,0.06666666666666668,0.411764705882353,0.7916435698447893,24185.0,False,False,False
824,2017-06-10,2704,2.75,0.18689270208807116,24185.0,0,24289.0,23713.0,24185.0,24237.0,24062.333333333332,23896.0,23723.4,104.0,-472.0,-788.0,1.0000000000000004,0.7916435698447893,0.0018689270208807115,0.7916435698447893,0.7952466740576498,0.7831439393939393,0.7716186252771617,0.759659090909091,0.007206208425720728,-0.03270509977827052,-0.05460088691796017,0.0043001860657432295,-0.0,False,False,False,True,True,False,False,2,6,2017,161,10,23,0.3333333333333333,0.4545454545454545,0.33333333333325754,0.4321329639889197,0.3,0.43137254901960786,0.8298226164079822,24736.0,False,False,False
825,2017-06-17,2704,2.75,0.0,24736.0,0,24185.0,24289.0,24736.0,24460.5,24403.333333333332,24230.75,24064.0,-551.0,-447.0,-1023.0,1.0000000000000004,0.8298226164079822,0.0,0.8298226164079822,0.8107330931263859,0.8067719881744271,0.79481360864745,0.7832594235033261,-0.03817904656319282,-0.030972838137472092,-0.07088414634146334,-0.02227522639068564,-0.0,False,False,False,True,True,False,False,2,6,2017,168,17,24,0.3333333333333333,0.4545454545454545,0.33333333333325754,0.4515235457063712,0.5333333333333333,0.45098039215686275,0.8482538802660754,25002.0,False,False,False
826,2017-06-24,2704,2.75,0.0,25002.0,0,24736.0,24185.0,25002.0,24869.0,24641.0,24553.0,24385.0,-266.0,-817.0,-713.0,1.0000000000000004,0.8482538802660754,0.0,0.8482538802660754,0.8390382483370289,0.8232400221729489,0.8171424611973392,0.8055016629711753,-0.01843126385809324,-0.05661031042128606,-0.04940410199556533,-0.010639148868090554,-0.0,False,False,False,True,True,False,False,2,6,2017,175,24,25,0.3333333333333333,0.4545454545454545,0.33333333333325754,0.4709141274238227,0.7666666666666667,0.47058823529411764,0.8745842572062085,25382.0,False,False,False
827,2017-07-01,2704,2.75,0.0,25382.0,0,25002.0,24736.0,25382.0,25192.0,25040.0,24826.25,24718.8,-380.0,-646.0,-1197.0,1.0000000000000004,0.8745842572062085,0.0,0.8745842572062085,0.861419068736142,0.8508869179600885,0.836076080931264,0.8286308203991133,-0.02633037694013307,-0.04476164079822631,-0.08294068736141913,-0.014971239461035379,-0.0,False,False,False,True,True,False,False,3,7,2017,182,1,26,0.6666666666666667,0.5454545454545454,0.33333333333325754,0.4903047091412742,0.0,0.49019607843137253,0.7569983370288248,23685.0,False,False,False
828,2017-07-08,2704,2.75,4.564492294701289,23685.0,0,25382.0,25002.0,23685.0,24533.5,24689.666666666668,24701.25,24598.0,1697.0,1317.0,1051.0,1.0000000000000004,0.7569983370288248,0.04564492294701289,0.7569983370288248,0.8157912971175167,0.8266121581670361,0.8274147727272728,0.8202605321507763,0.11758592017738367,0.0912555432372506,0.07282427937915736,0.07164872282035044,-0.0,False,False,False,True,True,False,False,3,7,2017,189,8,27,0.6666666666666667,0.5454545454545454,0.33333333333325754,0.5096952908587258,0.23333333333333334,0.5098039215686274,0.4243348115299336,18884.0,False,False,False
829,2017-07-15,2704,2.75,0.09955517898750266,18884.0,0,23685.0,25382.0,18884.0,21284.5,22650.333333333332,23238.25,23537.8,4801.0,6498.0,6118.0,1.0000000000000004,0.4243348115299336,0.0009955517898750266,0.4243348115299336,0.5906665742793793,0.6853058019216555,0.7260428215077607,0.7467987804878052,0.3326635254988912,0.4502494456762749,0.4239190687361418,0.25423639059521286,-0.0,False,False,False,True,True,False,False,3,7,2017,196,15,28,0.6666666666666667,0.5454545454545454,0.33333333333325754,0.5290858725761773,0.4666666666666667,0.5294117647058824,0.010670731707317027,12914.0,False,False,False
830,2017-07-22,2704,2.75,2.3610035620257084,12914.0,0,18884.0,23685.0,12914.0,15899.0,18494.333333333332,20216.25,21173.4,5970.0,10771.0,12468.0,1.0000000000000004,0.010670731707317027,0.023610035620257083,0.010670731707317027,0.21750277161862547,0.3973346267553584,0.5166470343680711,0.5829684035476722,0.41366407982261655,0.7463276053215078,0.8639135254988914,0.46228898869444013,-0.0,False,False,False,True,True,False,False,3,7,2017,203,22,29,0.6666666666666667,0.5454545454545454,0.33333333333325754,0.5484764542936288,0.7,0.5490196078431372,0.6247228381374722,21776.0,False,False,False
831,2017-07-29,2704,2.75,0.0,21776.0,0,12914.0,18884.0,21776.0,17345.0,17858.0,19314.75,20528.2,-8862.0,-2892.0,1909.0,1.0000000000000004,0.6247228381374722,0.0,0.6247228381374722,0.3176967849223948,0.35324279379157425,0.45418167960088707,0.5382621951219516,-0.6140521064301552,-0.20038802660753863,0.1322754988913526,-0.4069617927994122,-0.0,False,False,False,True,True,False,False,3,7,2017,210,29,30,0.6666666666666667,0.5454545454545454,0.33333333333325754,0.5678670360110804,0.9333333333333333,0.5686274509803921,0.6538941241685144,22197.0,False,False,False
832,2017-08-05,2704,2.75,0.0,22197.0,0,21776.0,12914.0,22197.0,21986.5,18962.333333333332,18942.75,19891.2,-421.0,-9283.0,-3313.0,1.0000000000000004,0.6538941241685144,0.0,0.6538941241685144,0.6393084811529934,0.4297625646711012,0.4284056263858095,0.49412416851441276,-0.029171286031042243,-0.6432233924611974,-0.22955931263858087,-0.018966527008154255,-0.0,False,False,False,True,True,False,False,3,8,2017,217,5,31,0.6666666666666667,0.6363636363636364,0.33333333333325754,0.5872576177285319,0.13333333333333333,0.588235294117647,0.6594373614190688,22277.0,False,False,False
833,2017-08-12,2704,2.74,0.04892938905597702,22277.0,0,22197.0,21776.0,22277.0,22237.0,22083.333333333332,19791.0,19609.6,-80.0,-501.0,-9363.0,0.985507246376812,0.6594373614190688,0.0004892938905597702,0.6594373614190688,0.6566657427937919,0.6460181079083518,0.48718126385809335,0.47461197339246164,-0.005543237250554389,-0.03471452328159663,-0.6487666297117518,-0.0035911478206221664,0.01449275362318847,False,False,False,True,True,False,False,3,8,2017,224,12,32,0.6666666666666667,0.6363636363636364,0.33333333333325754,0.6066481994459834,0.3666666666666667,0.6078431372549019,0.6304046563192905,21858.0,False,False,False
834,2017-08-19,2704,2.74,0.2388141641504255,21858.0,0,22277.0,22197.0,21858.0,22067.5,22110.666666666668,22027.0,20204.4,419.0,339.0,-82.0,0.985507246376812,0.6304046563192905,0.002388141641504255,0.6304046563192905,0.6449210088691799,0.6479120473022912,0.6421147450110867,0.5158259423503331,0.02903270509977829,0.0234894678492239,-0.005681818181818343,0.019169182907859822,-0.0,False,False,False,True,True,False,False,3,8,2017,231,19,33,0.6666666666666667,0.6363636363636364,0.33333333333325754,0.6260387811634349,0.6,0.6274509803921569,0.6555570953436808,22221.0,False,False,False
835,2017-08-26,2704,2.75,1.1322622744250934,22221.0,0,21858.0,22277.0,22221.0,22039.5,22118.666666666668,22138.25,22065.8,-363.0,56.0,-24.0,1.0000000000000004,0.6555570953436808,0.011322622744250934,0.6555570953436808,0.6429808758314859,0.6484663710273467,0.6498233093126389,0.6448032150776057,-0.02515243902439024,0.0038802660753880502,-0.001662971175166339,-0.01633589847441609,-0.01449275362318847,False,False,False,True,True,False,False,3,8,2017,238,26,34,0.6666666666666667,0.6363636363636364,0.33333333333325754,0.6454293628808865,0.8333333333333334,0.6470588235294117,0.6410060975609756,22011.0,False,False,False
836,2017-09-02,2704,2.75,0.41024942074417337,22011.0,0,22221.0,21858.0,22011.0,22116.0,22030.0,22091.75,22112.8,210.0,-153.0,266.0,1.0000000000000004,0.6410060975609756,0.004102494207441734,0.6410060975609756,0.6482815964523285,0.6423226164079824,0.6466013026607542,0.6480598669623066,0.014550997782705188,-0.01060144124168505,0.01843126385809324,0.009540684203352868,-0.0,False,False,False,True,True,False,False,3,9,2017,245,2,35,0.6666666666666667,0.7272727272727273,0.33333333333325754,0.6648199445983379,0.03333333333333333,0.6666666666666666,0.6487666297117517,22123.0,False,False,False
837,2017-09-09,2704,2.75,0.0655426479229761,22123.0,0,22011.0,22221.0,22123.0,22067.0,22118.333333333332,22053.25,22098.0,-112.0,98.0,-265.0,1.0000000000000004,0.6487666297117517,0.000655426479229761,0.6487666297117517,0.644886363636364,0.6484432742054694,0.6439336197339249,0.647034368070954,-0.0077605321507761005,0.006790465631929088,-0.01836197339246115,-0.005062604529222981,-0.0,False,False,False,True,True,False,False,3,9,2017,252,9,36,0.6666666666666667,0.7272727272727273,0.33333333333325754,0.6842105263157895,0.26666666666666666,0.6862745098039215,0.644470620842572,22061.0,False,False,False
838,2017-09-16,2704,2.75,0.0,22061.0,0,22123.0,22011.0,22061.0,22092.0,22065.0,22104.0,22054.8,62.0,-50.0,160.0,1.0000000000000004,0.644470620842572,0.0,0.644470620842572,0.6466186252771622,0.6447477827050999,0.6474501108647454,0.6440410199556547,0.0042960088691796905,-0.00346452328159641,0.011086474501108778,0.0028103893749150083,-0.0,False,False,False,True,True,False,False,3,9,2017,259,16,37,0.6666666666666667,0.7272727272727273,0.33333333333325754,0.703601108033241,0.5,0.7058823529411764,0.582940687361419,21173.0,False,False,False
839,2017-09-23,2704,2.75,1.5788976526708545,21173.0,0,22061.0,22123.0,21173.0,21617.0,21785.666666666668,21842.0,21917.8,888.0,950.0,838.0,1.0000000000000004,0.582940687361419,0.015788976526708545,0.582940687361419,0.6137056541019958,0.6253926459719144,0.6292960088691799,0.6345482261640804,0.06152993348115299,0.06582594235033268,0.05806541019955658,0.041940206867236575,-0.0,False,False,False,True,True,False,False,3,9,2017,266,23,38,0.6666666666666667,0.7272727272727273,0.33333333333325754,0.7229916897506925,0.7333333333333333,0.7254901960784313,0.5543930155210642,20761.0,False,False,False
840,2017-09-30,2704,2.75,1.9079042435335487,20761.0,0,21173.0,22061.0,20761.0,20967.0,21331.666666666668,21529.5,21625.8,412.0,1300.0,1362.0,1.0000000000000004,0.5543930155210642,0.019079042435335487,0.5543930155210642,0.5686668514412418,0.5939347745750184,0.607642738359202,0.614315410199557,0.028547671840354782,0.09007760532150777,0.09437361419068746,0.01984490149800106,-0.0,False,False,False,True,True,False,False,3,9,2017,273,30,39,0.6666666666666667,0.7272727272727273,0.33333333333325754,0.7423822714681441,0.9666666666666667,0.7450980392156862,0.5941657427937915,21335.0,False,False,False
841,2017-10-07,2704,2.75,0.0,21335.0,0,20761.0,21173.0,21335.0,21048.0,21089.666666666668,21332.5,21490.6,-574.0,-162.0,726.0,1.0000000000000004,0.5941657427937915,0.0,0.5941657427937915,0.5742793791574281,0.5771664818920916,0.593992516629712,0.6049473392461202,-0.03977272727272729,-0.01122505543237251,0.05030487804878048,-0.026904148113428637,-0.0,False,False,False,True,True,False,False,4,10,2017,280,7,40,1.0,0.8181818181818182,0.33333333333325754,0.7617728531855956,0.2,0.7647058823529411,0.5653409090909091,20919.0,False,False,False
842,2017-10-14,2704,2.75,0.0,20919.0,0,21335.0,20761.0,20919.0,21127.0,21005.0,21047.0,21249.8,416.0,-158.0,254.0,1.0000000000000004,0.5653409090909091,0.0,0.5653409090909091,0.5797533259423506,0.571299889135255,0.5742100886917962,0.5882621951219517,0.02882483370288247,-0.010947893569844824,0.017599778270509958,0.019886227831158277,-0.0,False,False,False,True,True,False,False,4,10,2017,287,14,41,1.0,0.8181818181818182,0.33333333333325754,0.7811634349030471,0.43333333333333335,0.7843137254901961,0.5189855875831485,20250.0,False,False,False
843,2017-10-21,2704,2.75,0.0,20250.0,0,20919.0,21335.0,20250.0,20584.5,20834.666666666668,20816.25,20887.6,669.0,1085.0,511.0,1.0000000000000004,0.5189855875831485,0.0,0.5189855875831485,0.5421632483370291,0.5594974131559498,0.5582213137472286,0.563165188470067,0.04635532150776056,0.07518015521064303,0.035407427937915736,0.03303703703703704,-0.0,False,False,False,True,True,False,False,4,10,2017,294,21,42,1.0,0.8181818181818182,0.33333333333325754,0.8005540166204986,0.6666666666666666,0.8039215686274509,0.5462167405764967,20643.0,False,False,False
844,2017-10-28,2704,2.75,0.03342537421886354,20643.0,0,20250.0,20919.0,20643.0,20446.5,20604.0,20786.75,20781.6,-393.0,276.0,692.0,1.0000000000000004,0.5462167405764967,0.0003342537421886354,0.5462167405764967,0.5326011640798229,0.5435144124168515,0.5561772450110868,0.5558203991130826,-0.027231152993348218,0.019124168514412343,0.04794900221729481,-0.01903793053335271,-0.0,False,False,False,True,True,False,False,4,10,2017,301,28,43,1.0,0.8181818181818182,0.33333333333325754,0.8199445983379502,0.9,0.8235294117647058,0.49494179600886923,19903.0,False,False,False
